"Iteration","Stock","Date","Pred.Close","Pred.Change","Close","Change","Price.MAPE"
"aapl_iteration_52","aapl",2019-03-19,182.486212508775,"inc",186.529999,"inc",0.0216790141687883
"aapl_iteration_52","aapl",2019-03-20,182.646915152511,"inc",188.160004,"inc",0.0293000038812151
"aapl_iteration_53","aapl",2019-03-15,184.097828595234,"inc",186.119995,"inc",0.0108648531006369
"aapl_iteration_53","aapl",2019-03-18,184.413291835177,"inc",188.020004,"inc",0.0191825980645266
"aapl_iteration_53","aapl",2019-03-19,184.545342426027,"inc",186.529999,"inc",0.010639878757376
"aapl_iteration_53","aapl",2019-03-20,184.709484405657,"inc",188.160004,"inc",0.018338220243358
"aapl_iteration_53","aapl",2019-03-21,184.954953159681,"inc",195.089996,"inc",0.0519506025327862
"aapl_iteration_54","aapl",2019-03-18,186.314745872436,"inc",188.020004,"inc",0.00906955691567741
"aapl_iteration_54","aapl",2019-03-19,186.472862071259,"inc",186.529999,"inc",0.000306314957631581
"aapl_iteration_54","aapl",2019-03-20,186.62549969741,"inc",188.160004,"inc",0.00815531606063374
"aapl_iteration_54","aapl",2019-03-21,186.766344660478,"inc",195.089996,"inc",0.0426657004981515
"aapl_iteration_54","aapl",2019-03-22,186.845258008056,"inc",191.050003,"inc",0.0220086099236761
"aapl_iteration_55","aapl",2019-03-19,188.195842644488,"inc",186.529999,"dec",0.00893070097796137
"aapl_iteration_55","aapl",2019-03-20,188.399766684716,"inc",188.160004,"inc",0.0012742489350474
"aapl_iteration_55","aapl",2019-03-21,188.550111689086,"inc",195.089996,"inc",0.033522397073162
